Date,Open,High,Low,Close,Adj Close,Volume
2017-06-12,5.760000,5.810000,5.620000,5.620000,5.620000,3843100
2017-06-13,5.620000,5.865000,5.590000,5.800000,5.800000,8150000
2017-06-14,5.790000,5.810000,5.670000,5.700000,5.700000,3720200
2017-06-15,5.580000,5.700000,5.570000,5.650000,5.650000,3950000
2017-06-16,5.580000,5.750000,5.570000,5.610000,5.610000,4408700
2017-06-19,5.630000,5.840000,5.630000,5.780000,5.780000,8832900
2017-06-20,5.820000,5.820000,5.640000,5.650000,5.650000,2402200
2017-06-21,5.690000,5.700000,5.490000,5.530000,5.530000,4186600
2017-06-22,5.520000,5.700000,5.520000,5.700000,5.700000,3230700
2017-06-23,5.710000,5.750000,5.630000,5.670000,5.670000,8619700
2017-06-26,5.640000,5.740000,5.609000,5.720000,5.720000,5491800
2017-06-27,5.740000,5.820000,5.540000,5.560000,5.560000,5617400
2017-06-28,5.580000,5.690000,5.540000,5.620000,5.620000,8328800
2017-06-29,5.680000,5.700000,5.520000,5.600000,5.600000,3043400
2017-06-30,5.620000,5.640000,5.510000,5.510000,5.510000,3355900
2017-07-03,5.510000,5.660000,5.510000,5.600000,5.600000,1417800
2017-07-05,5.600000,5.690000,5.520000,5.570000,5.570000,2226900
2017-07-06,5.480000,5.530000,5.270000,5.370000,5.370000,4536000
2017-07-07,5.370000,5.430000,5.330000,5.430000,5.430000,2462400
2017-07-10,5.420000,5.440000,5.270000,5.340000,5.340000,5526800
2017-07-11,5.370000,5.440000,5.330000,5.370000,5.370000,3729700
2017-07-12,5.410000,5.460000,5.370000,5.390000,5.390000,2860600
